uid, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging, 
unit.000202, 150.404999971, 152.841300011, 149.753600121, 156.489100218, 149.992900133, 153.340000153, 150.408400059, 150.018100262, 153.365100145, 152.812700033, 150.402700186, 149.626200199, 150.404600143, 150.37830019, 152.867799997, 
unit.000515, 1098.57990003, 1102.0855, 1097.35280013, 1107.75700021, 1098.33290029, 1104.0565002, 1098.5874002, 1098.35810018, 1104.08180022, 1102.06060004, 1098.57770014, 1097.2262001, 1098.5796001, 1098.56790018, 1102.12669992, 
unit.000514, 1097.46800017, 1099.83800006, 1097.22120023, 1107.80820012, 1097.29630017, 1101.50150013, 1097.47590017, 1097.32140017, 1101.52660012, 1099.83850002, 1097.46610022, 1097.09410024, 1097.4677, 1097.45750022, 1099.84660006, 
unit.000517, 1102.76250005, 1104.57379985, 1102.47660017, 1113.13670015, 1102.49140024, 1106.52770019, 1102.8046, 1102.51650023, 1106.55300021, 1104.57500005, 1102.70130014, 1102.34870028, 1102.72850013, 1102.69350004, 1104.60170007, 
unit.000516, 1102.69650006, 1104.47359991, 1102.34410024, 1113.18850017, 1102.48190022, 1106.47520018, 1102.7038002, 1102.50700021, 1106.50070024, 1104.47410011, 1102.69290018, 1102.21530008, 1102.69550014, 1102.68250012, 1104.50189996, 
unit.000519, 1103.91230011, 1105.57660007, 1102.74280024, 1113.24100018, 1103.56900024, 1106.57980013, 1103.92970014, 1103.59430027, 1106.60500026, 1105.57780004, 1103.82390022, 1102.61530018, 1103.91199994, 1103.81480002, 1105.59669995, 
unit.000518, 1103.91129994, 1105.47589993, 1102.61010027, 1113.29260015, 1103.55990028, 1106.57690024, 1103.91710019, 1103.58520007, 1106.60220027, 1105.47710013, 1103.81410003, 1102.48300028, 1103.91100001, 1103.80310011, 1105.48589993, 
unit.000450, 963.915600061, 984.977799892, 961.516200066, 1168.80470014, 961.744400263, 1161.80680013, 963.928700209, 961.770100117, 1164.14660025, 984.969099998, 963.902300119, 960.941400051, 963.91410017, 963.131800175, 985.023599863, 
unit.000628, 1468.36940002, 1504.15649986, 1466.2355001, 1512.59440017, 1466.45720005, 1506.24480009, 1468.38820004, 1466.48300028, 1508.82270026, 1504.14040017, 1468.34930015, 1465.86870027, 1468.36680007, 1466.81450009, 1504.17000008, 
unit.000348, 170.68110013, 929.224999905, 169.919600248, 1009.57390022, 170.168200254, 1001.51480007, 170.684700012, 170.193300247, 1005.76470017, 929.226000071, 170.673500061, 169.79090023, 170.680600166, 170.584900141, 929.286399841, 
unit.000349, 170.695199966, 923.088099957, 170.052500248, 1013.88130021, 170.172200203, 1005.68640018, 170.706600189, 170.197300196, 1009.9934001, 923.088600159, 170.692600012, 169.92470026, 170.694700003, 170.674900055, 923.122799873, 
unit.000344, 170.459000111, 967.488800049, 169.363200188, 1001.04020023, 170.066300154, 992.962600231, 170.462700129, 170.091400146, 997.176100254, 967.489500046, 170.451900005, 169.235200167, 170.458600044, 170.345400095, 967.520799875, 
unit.000345, 170.475800037, 933.135699987, 169.502800226, 1005.27280021, 170.069800138, 997.153300285, 170.484000206, 170.095300198, 1001.39680028, 933.13650012, 170.473100185, 169.3683002, 170.475399971, 170.453300238, 933.174599886, 
unit.000346, 170.4921, 826.744299889, 169.651300192, 1005.32560015, 170.117300272, 997.203300238, 170.508200169, 170.142500162, 1001.48620009, 826.691100121, 170.489500046, 169.509900093, 170.491600037, 170.474400043, 826.797100067, 
unit.000347, 170.586400032, 950.419100046, 169.784700155, 1009.63120008, 170.121100187, 1001.4229002, 170.59010005, 170.146300077, 1005.66010022, 950.419900179, 170.583600044, 169.657200098, 170.585999966, 170.490700006, 950.461699963, 
unit.000340, 169.508700132, 826.689699888, 168.832600117, 992.661800146, 168.93260026, 984.288500071, 169.529000044, 168.957700253, 988.539800167, 826.690500021, 169.506100178, 168.705300093, 169.508300066, 169.44080019, 826.743499994, 
unit.000341, 169.530699968, 831.031699896, 168.964800119, 996.869400263, 168.992200136, 988.564800262, 169.557200193, 169.017300129, 992.819600105, 831.032500029, 169.527900219, 168.837800264, 169.530200005, 169.507400036, 831.078299999, 
unit.000342, 170.243299961, 949.20389986, 169.097400188, 996.922100067, 169.959700108, 988.572300196, 170.247000217, 169.989000082, 992.928600073, 949.014900208, 170.240400076, 168.969600201, 170.242799997, 170.19810009, 949.246000051, 
unit.000451, 967.468000174, 991.601599932, 964.899600267, 1168.88450027, 965.93110013, 1163.93580008, 967.480300188, 965.956500053, 1166.22480011, 991.593800068, 967.455400229, 964.609900236, 967.466400146, 966.590400219, 991.611500025, 
unit.000465, 999.386399984, 1026.16409993, 997.245700121, 1191.32420015, 997.762900114, 1182.44830012, 999.400500059, 997.78820014, 1184.82510018, 1026.15460014, 999.371400118, 996.959800243, 999.384500027, 998.310200214, 1026.20090008, 
unit.000464, 995.837900162, 1021.74659991, 993.329300165, 1191.42860007, 993.550300121, 1182.32350016, 995.854300022, 993.57550025, 1184.64250016, 1021.73670006, 995.823200226, 993.01940012, 995.835999966, 994.958300114, 1021.77620006, 
unit.000467, 1003.67650008, 1033.80340004, 1001.43550014, 1191.56040025, 1002.11640024, 1185.00940013, 1003.69080019, 1002.14150023, 1187.61480021, 1033.79320002, 1003.66150022, 1001.12860012, 1003.67449999, 1002.71090007, 1033.81349993, 
unit.000466, 1000.29649997, 1026.27059984, 997.605800152, 1191.64090014, 997.837100267, 1184.97580028, 1000.31350017, 997.862600088, 1187.46640015, 1026.26130009, 1000.27560019, 997.270500183, 1000.29400015, 999.383100033, 1026.31629992, 
unit.000461, 991.781000137, 1018.8197999, 988.905800104, 1185.77010012, 989.308900118, 1177.33770013, 991.812700033, 989.334700108, 1179.62910008, 1018.81020021, 991.732000113, 988.60860014, 991.769200087, 990.85340023, 1018.83299994, 
unit.000460, 984.62409997, 1009.29089999, 981.412000179, 1185.8749001, 981.993100166, 1177.32640028, 984.637300014, 982.01850009, 1179.61510015, 1009.2815001, 984.610100031, 981.115400076, 984.622400045, 983.661100149, 1009.30340004, 
unit.000588, 1193.39759994, 1196.91210008, 1191.74650025, 1202.96560025, 1192.02800012, 1197.9144001, 1193.40750003, 1192.05320024, 1197.93980026, 1196.87390018, 1193.39580011, 1191.60670018, 1193.3973, 1193.38550019, 1196.94799995, 
unit.000589, 1193.40740013, 1197.01250005, 1191.87810016, 1203.02090025, 1192.02920008, 1197.91800022, 1193.41830015, 1192.05430007, 1197.94300008, 1196.87510014, 1193.40560007, 1191.75110006, 1193.4072001, 1193.39640021, 1197.02069998, 
unit.000586, 1193.36350012, 1196.87249994, 1191.4697001, 1203.07310009, 1191.97670007, 1197.86270022, 1193.36680007, 1192.0019002, 1197.88810015, 1196.87340021, 1193.36150002, 1191.34130025, 1193.36319995, 1192.68210006, 1196.91139984, 
unit.000587, 1193.38660002, 1197.00359988, 1191.6018002, 1203.12390018, 1191.97810006, 1197.86650014, 1193.39620018, 1192.00320005, 1197.89160013, 1196.87470007, 1193.3848002, 1191.47480011, 1193.38630009, 1193.36220002, 1197.01189995, 
unit.000584, 1187.13569999, 1188.80909991, 1186.36370015, 1197.23490024, 1186.54390025, 1190.12800026, 1187.14240003, 1186.57270026, 1190.15330029, 1188.75800014, 1187.13390017, 1186.22150016, 1187.13540006, 1187.12400007, 1188.8506, 
unit.000585, 1187.14460015, 1188.78180003, 1186.51040006, 1197.28720021, 1186.54490018, 1190.15610027, 1187.15290022, 1186.5723002, 1190.1815002, 1188.75760007, 1187.1427002, 1186.36910009, 1187.14429998, 1187.13450003, 1188.80850005, 
unit.000582, 1187.11540008, 1188.65560007, 1186.07280016, 1197.33800006, 1186.48230028, 1189.96450019, 1187.11880016, 1186.51170015, 1189.99050021, 1188.6564002, 1187.11340022, 1185.90060019, 1187.11510015, 1187.09650016, 1188.66339993, 
unit.000583, 1187.12520003, 1188.75600004, 1186.21610022, 1197.38860011, 1186.48270011, 1190.01730013, 1187.13100004, 1186.51120019, 1190.09370017, 1188.7572, 1187.12340021, 1186.07900023, 1187.1249001, 1187.11410022, 1188.78119993, 
unit.000580, 1181.78279996, 1183.46160007, 1180.71410012, 1191.72590017, 1181.1486001, 1184.82480025, 1181.79780006, 1181.17380023, 1184.85000014, 1183.44450021, 1181.78100014, 1180.58630013, 1181.78260016, 1181.77180004, 1183.49370003, 
unit.000581, 1181.79900002, 1183.50839996, 1180.84680009, 1191.77700019, 1181.15280008, 1184.85290027, 1181.80830002, 1181.17780018, 1184.87830019, 1183.4454, 1181.79710007, 1180.71940017, 1181.79879999, 1181.78160024, 1183.54239988, 
unit.000164, 145.439800024, 148.07249999, 144.695000172, 158.268400192, 144.917500257, 149.441200256, 145.443200111, 144.94260025, 149.466300249, 147.980000019, 145.437600136, 144.567700148, 145.439500093, 145.407900095, 148.101199865, 
unit.000165, 145.472300053, 148.032999992, 144.827800274, 158.319100142, 144.919000149, 149.419300079, 145.475800037, 144.944000244, 149.444400072, 147.979400158, 145.470100164, 144.700900078, 145.472000122, 145.438600063, 148.071799994, 
unit.000166, 145.555600166, 148.101899862, 144.95960021, 155.978900194, 144.968200207, 149.470800161, 145.559100151, 144.99360013, 149.495800257, 147.980400085, 145.55340004, 144.832500219, 145.555299997, 145.471100092, 148.133499861, 
unit.000167, 146.355900049, 798.005100012, 145.092000246, 815.099000216, 145.996100187, 810.322900057, 146.359400034, 146.021100283, 814.52300024, 797.999400139, 146.353800058, 144.964500189, 146.355700016, 146.346100092, 798.079099894, 
unit.000160, 145.225800037, 147.374799967, 144.164400101, 151.884000063, 144.815900087, 148.312100172, 145.229300022, 144.841100216, 148.337200165, 147.37590003, 145.223600149, 144.035600185, 145.225500107, 145.098600149, 147.409999847, 
unit.000161, 145.26760006, 147.311699867, 144.29700017, 151.934800148, 144.81760025, 148.290700197, 145.271000147, 144.842700243, 148.315900087, 147.275200129, 145.265400171, 144.169600248, 145.267300129, 145.224600077, 147.320600033, 
unit.000162, 145.336199999, 147.410599947, 144.429200172, 151.988900185, 144.86680007, 148.341800213, 145.339700222, 144.891900063, 148.366900206, 147.376399994, 145.334100008, 144.302000284, 145.335900068, 145.266300201, 147.451600075, 
unit.000163, 145.409100056, 147.977999926, 144.561700106, 158.370200157, 144.868200064, 149.390300274, 145.412500143, 144.893300056, 149.415400267, 147.978900194, 145.406900167, 144.434300184, 145.408800125, 145.335000038, 148.03219986, 
unit.000245, 156.602100134, 831.635599852, 155.91590023, 856.418300152, 156.199400187, 849.519500256, 156.605600119, 156.224700212, 853.703500271, 831.636400223, 156.600000143, 155.751900196, 156.601799965, 156.55670023, 831.73029995, 
unit.000244, 156.557899952, 816.49729991, 155.745600224, 852.886700153, 156.197700262, 845.253100157, 156.561300039, 156.222800255, 849.516900063, 816.498000145, 156.5558002, 155.618000269, 156.557600021, 156.525500059, 816.551100016, 
unit.000247, 156.682800055, 805.481099844, 156.186000109, 859.987300158, 156.250300169, 853.729400158, 156.686300039, 156.275300264, 857.918500185, 805.480600119, 156.680600166, 156.05880022, 156.682500124, 156.644300222, 805.49029994, 
unit.000246, 156.64560008, 815.89139986, 156.052800179, 856.469400167, 156.248400211, 849.542800188, 156.649000168, 156.273700237, 853.740600109, 815.892199993, 156.643400192, 155.921500206, 156.645200014, 156.600900173, 815.894099951, 
unit.000168, 146.404700041, 148.280499935, 145.224500179, 158.421300173, 146.045400143, 149.492100239, 146.408100128, 146.070600271, 149.517300129, 148.281599998, 146.402500153, 145.096600056, 146.40440011, 146.354600191, 148.311399937, 
unit.000169, 146.459599972, 148.381299973, 145.356900215, 156.794600248, 146.046800137, 149.521700144, 146.463000059, 146.072000265, 149.546900272, 148.382400036, 146.457400084, 145.228800058, 146.459300041, 146.40350008, 148.409100056, 
unit.000243, 156.526800156, 811.851899862, 155.612500191, 852.937800169, 156.148700237, 845.25180006, 156.53030014, 156.17380023, 849.492000103, 811.851500034, 156.524600029, 155.484300137, 156.526499987, 156.454800129, 811.907500029, 
unit.000242, 156.456099987, 805.986599922, 155.479100227, 845.951100111, 156.146700144, 839.767300129, 156.45960021, 156.171800137, 845.226900101, 805.986500025, 156.454000235, 155.351700068, 156.455800056, 156.423400164, 806.051100016, 
unit.000151, 143.963200092, 146.012099981, 142.957000256, 151.118900061, 143.537700176, 147.029600143, 143.966700077, 143.562800169, 147.054700136, 145.964400053, 143.961000204, 142.829100132, 143.962900162, 143.901200056, 146.020699978, 
